Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1630.0
DRC01,OUT010,-1046.0
FDB15,OUT027,5622.0
NCA17,OUT027,3890.0
FDF10,OUT046,2376.0
FDR26,OUT027,4334.0
FDI02,OUT049,1918.0
NCM54,OUT010,106.0
FDF14,OUT013,2454.0
FDJ33,OUT010,50.0
FDM20,OUT035,4054.0
FDC03,OUT027,4622.0
NCX05,OUT046,1768.0
NCM41,OUT027,2946.0
NCU29,OUT010,410.0
FDQ59,OUT017,1542.0
FDH46,OUT010,-222.0
FDH09,OUT013,878.0
NCD06,OUT045,642.0
FDC15,OUT035,2590.0
DRD37,OUT027,2272.0
FDT28,OUT027,3870.0
FDR28,OUT027,4134.0
FDT38,OUT017,1522.0
FDV34,OUT027,2766.0
FDY52,OUT035,1202.0
FDB34,OUT013,1422.0
DRL23,OUT018,1484.0
DRB24,OUT046,2430.0
FDJ50,OUT046,868.0
FDQ49,OUT035,2646.0
FDP20,OUT035,2154.0
FDV19,OUT027,4054.0
NCR54,OUT045,2994.0
FDO09,OUT010,2258.0
FDS57,OUT018,2082.0
FDN10,OUT049,1990.0
FDV23,OUT049,2102.0
FDY28,OUT049,3558.0
DRG51,OUT013,2602.0
FDD45,OUT019,-326.0
NCL18,OUT027,4466.0
NCM29,OUT013,2070.0
FDF17,OUT027,4606.0
FDE22,OUT017,2674.0
FDQ22,OUT017,772.0
FDS01,OUT013,2886.0
FDW35,OUT027,2214.0
FDJ33,OUT046,1968.0
NCF54,OUT035,2812.0
FDE09,OUT013,1806.0
NCE06,OUT045,2426.0
DRH49,OUT049,1422.0
FDY43,OUT045,2664.0
NCT05,OUT017,4106.0
FDZ34,OUT045,3006.0
FDL38,OUT017,1562.0
FDZ31,OUT017,3188.0
FDR14,OUT035,1030.0
NCN54,OUT049,1326.0
NCC42,OUT027,3666.0
FDK08,OUT017,1750.0
FDP59,OUT013,1742.0
FDV22,OUT035,2688.0
FDD33,OUT035,3880.0
DRE60,OUT027,5048.0
FDK52,OUT046,3572.0
FDA02,OUT017,2472.0
FDM56,OUT049,1846.0
FDE57,OUT035,2420.0
FDM32,OUT045,1412.0
NCQ30,OUT027,3378.0
FDQ27,OUT027,3230.0
FDT60,OUT027,3478.0
FDU43,OUT049,3934.0
NCO55,OUT035,1788.0
FDG02,OUT045,2964.0
FDJ28,OUT013,3078.0
FDP40,OUT045,1760.0
FDJ38,OUT045,3004.0
NCC54,OUT017,3858.0
NCZ41,OUT046,1960.0
FDK38,OUT019,402.0
FDU52,OUT013,2510.0
FDC40,OUT046,1252.0
NCR30,OUT017,1274.0
NCN18,OUT017,1922.0
FDB50,OUT035,1396.0
FDG04,OUT013,3014.0
FDR26,OUT035,2962.0
NCT17,OUT018,2748.0
FDX35,OUT027,5110.0
FDS12,OUT046,1964.0
NCZ29,OUT027,3458.0
FDB38,OUT010,786.0
FDP12,OUT013,702.0
FDP22,OUT046,888.0
FDS26,OUT018,3898.0
FDR52,OUT046,3024.0
DRJ13,OUT046,2514.0
FDU48,OUT027,3574.0
FDE29,OUT035,1122.0
NCT29,OUT049,1982.0
DRK37,OUT018,2844.0
FDK55,OUT046,1392.0
FDR07,OUT046,1500.0
FDO21,OUT027,5086.0
FDK46,OUT049,4222.0
FDB12,OUT045,1644.0
FDT31,OUT027,4486.0
FDJ33,OUT045,1932.0
FDC26,OUT027,3238.0
NCQ02,OUT045,2890.0
FDP08,OUT010,1170.0
FDB11,OUT027,5062.0
FDV55,OUT013,2366.0
FDW20,OUT049,2062.0
NCJ18,OUT019,-46.0
FDC41,OUT018,996.0
FDE14,OUT027,3174.0
FDG35,OUT013,2902.0
FDF45,OUT035,1150.0
FDS19,OUT027,2806.0
FDS58,OUT019,762.0
FDA26,OUT017,3630.0
FDM32,OUT049,1558.0
FDL45,OUT046,1984.0
FDZ55,OUT049,2650.0
FDY37,OUT049,2386.0
FDO46,OUT046,3056.0
FDQ60,OUT046,1900.0
FDA19,OUT018,1894.0
FDL15,OUT046,2412.0
FDM10,OUT018,3170.0
NCL05,OUT017,826.0
DRK49,OUT010,-1158.0
NCE18,OUT027,5458.0
FDG40,OUT049,670.0
DRI59,OUT045,3470.0
FDK28,OUT035,4186.0
NCD06,OUT019,-1150.0
FDO11,OUT019,2122.0
FDK27,OUT046,1892.0
FDT43,OUT027,2326.0
FDD38,OUT018,1486.0
FDA16,OUT049,3610.0
FDL14,OUT027,3974.0
NCM17,OUT049,774.0
FDD20,OUT045,1966.0
FDA40,OUT045,1394.0
FDL43,OUT045,1200.0
FDV15,OUT045,1556.0
FDE52,OUT046,1496.0
NCL17,OUT010,314.0
NCJ31,OUT045,3618.0
FDR60,OUT045,1198.0
NCA18,OUT035,1948.0
FDS21,OUT027,2558.0
FDW09,OUT035,1460.0
FDL26,OUT035,2614.0
FDS47,OUT018,1240.0
FDC39,OUT046,3288.0
FDT51,OUT035,1964.0
FDK40,OUT035,4374.0
NCG19,OUT045,3586.0
FDZ07,OUT046,1036.0
FDF08,OUT027,2966.0
FDO04,OUT013,990.0
FDK41,OUT018,1114.0
FDP15,OUT049,4154.0
NCD43,OUT018,1444.0
NCP18,OUT013,2358.0
FDZ51,OUT046,1520.0
DRH13,OUT035,1882.0
FDF38,OUT045,662.0
NCI43,OUT045,714.0
FDM38,OUT027,2430.0
FDS03,OUT013,1070.0
DRJ47,OUT017,2812.0
FDT50,OUT010,-310.0
FDV02,OUT046,2716.0
NCG18,OUT017,1746.0
FDW52,OUT046,2632.0
FDS40,OUT035,778.0
FDN31,OUT017,3136.0
FDA37,OUT045,1930.0
FDA15,OUT046,3920.0
FDL39,OUT046,2860.0
FDJ53,OUT045,1868.0
FDX22,OUT013,3382.0
NCZ42,OUT045,3674.0
FDD56,OUT027,4302.0
FDD40,OUT017,3220.0
FDS50,OUT013,3526.0
NCN14,OUT013,2902.0
FDT15,OUT013,2950.0
NCS18,OUT027,3202.0
NCO26,OUT010,-118.0
FDF58,OUT018,834.0
NCB19,OUT013,1366.0
FDH26,OUT017,2398.0
DRB24,OUT027,3936.0
FDA49,OUT018,1176.0
FDB32,OUT045,1468.0
FDI36,OUT017,3272.0
NCA17,OUT010,522.0
FDH22,OUT013,2022.0
NCM26,OUT018,2204.0
FDT15,OUT027,4422.0
FDB16,OUT018,1218.0
NCP54,OUT027,3442.0
FDJ36,OUT013,1686.0
FDO28,OUT045,1862.0
FDU09,OUT013,950.0
FDF29,OUT017,2214.0
FDY08,OUT013,2254.0
DRJ59,OUT018,440.0
FDT23,OUT027,2814.0
FDU15,OUT018,502.0
FDT47,OUT013,1646.0
FDI53,OUT019,634.0
FDR59,OUT018,3958.0
FDD53,OUT035,840.0
FDY51,OUT017,3596.0
FDT04,OUT049,762.0
FDU51,OUT049,2930.0
FDG14,OUT035,2610.0
NCU06,OUT045,3514.0
DRG25,OUT046,2926.0
DRH49,OUT035,1522.0
FDN15,OUT035,2380.0
FDL43,OUT018,1040.0
NCT18,OUT049,2918.0
NCB31,OUT013,4070.0
FDK57,OUT035,2088.0
FDY04,OUT019,778.0
NCP54,OUT046,1880.0
FDF41,OUT013,3846.0
FDM01,OUT045,1616.0
FDW03,OUT045,1636.0
FDF28,OUT045,1920.0
FDY37,OUT017,2418.0
FDQ03,OUT017,3912.0
FDP51,OUT027,3438.0
FDJ40,OUT017,1942.0
FDC32,OUT049,1574.0
DRI49,OUT027,2784.0
NCW54,OUT017,1018.0
FDF09,OUT017,768.0
FDP45,OUT018,3784.0
DRJ23,OUT018,2770.0
FDS59,OUT017,1922.0
FDY08,OUT046,2176.0
FDX16,OUT049,2462.0
FDY16,OUT018,2790.0
FDK32,OUT035,2628.0
FDQ22,OUT013,710.0
NCC31,OUT018,2244.0
FDG58,OUT049,2582.0
DRF48,OUT013,3082.0
DRH36,OUT049,1294.0
NCR30,OUT035,1324.0
FDB03,OUT019,1938.0
FDZ28,OUT027,3550.0
FDR35,OUT017,3278.0
DRD15,OUT027,5144.0
FDJ33,OUT019,138.0
FDA56,OUT010,50.0
FDP56,OUT046,768.0
NCT30,OUT046,704.0
FDK15,OUT017,1706.0
FDH44,OUT018,2186.0
FDV01,OUT013,2534.0
DRG03,OUT017,2524.0
FDG50,OUT027,2942.0
FDR16,OUT010,1546.0
FDZ60,OUT046,1680.0
DRG03,OUT045,2368.0
FDS56,OUT018,3992.0
FDU33,OUT045,688.0
DRD27,OUT035,1782.0
FDW22,OUT046,3548.0
DRA24,OUT045,2534.0
FDF38,OUT049,802.0
FDX48,OUT013,2502.0
FDS58,OUT018,2410.0
FDC32,OUT046,1444.0
NCQ29,OUT045,3994.0
DRK39,OUT018,1192.0
NCS38,OUT017,1930.0
DRO47,OUT013,1818.0
DRG27,OUT027,2200.0
FDC57,OUT027,4550.0
FDS55,OUT046,2304.0
NCJ06,OUT018,1660.0
FDO01,OUT019,250.0
NCM55,OUT045,2818.0
FDC52,OUT049,2574.0
FDQ15,OUT045,1258.0
NCT30,OUT027,2226.0
NCR42,OUT027,2018.0
FDD28,OUT035,1118.0
FDQ34,OUT049,1742.0
FDZ12,OUT027,3782.0
DRE13,OUT019,-478.0
NCN07,OUT019,210.0
FDM28,OUT035,3006.0
FDI10,OUT017,2878.0
FDQ25,OUT013,2766.0
FDA38,OUT010,1914.0
DRI13,OUT049,3518.0
FDY20,OUT027,2974.0
NCZ53,OUT035,3068.0
NCM31,OUT013,2278.0
DRB01,OUT017,3110.0
DRF37,OUT046,4146.0
NCF42,OUT049,2814.0
FDF16,OUT018,2146.0
FDB41,OUT013,830.0
FDR34,OUT013,3654.0
FDR15,OUT018,2298.0
NCV42,OUT019,-110.0
FDW51,OUT035,3524.0
FDU36,OUT017,1704.0
FDX60,OUT049,1410.0
FDY03,OUT035,1976.0
FDW55,OUT045,3934.0
FDT01,OUT010,1490.0
FDG58,OUT013,2526.0
FDK21,OUT017,4062.0
NCS41,OUT019,1042.0
FDS10,OUT045,2838.0
NCT53,OUT046,2568.0
FDJ28,OUT018,2844.0
FDX44,OUT045,1350.0
FDT20,OUT018,450.0
FDO44,OUT017,1912.0
NCX17,OUT049,3750.0
FDY01,OUT017,1998.0
FDJ12,OUT027,4846.0
DRK35,OUT018,390.0
FDD47,OUT019,802.0
NCM53,OUT035,1804.0
FDO45,OUT013,1470.0
NCM42,OUT010,-182.0
FDE04,OUT046,2872.0
NCI30,OUT027,5346.0
FDZ19,OUT013,2782.0
FDW57,OUT013,2902.0
FDA25,OUT013,1710.0
FDT22,OUT046,924.0
FDP51,OUT013,1950.0
FDD48,OUT027,3358.0
FDY39,OUT035,3086.0
FDO48,OUT010,1658.0
FDD23,OUT027,4486.0
DRN35,OUT027,2104.0
FDT01,OUT035,3552.0
FDC20,OUT010,-966.0
DRJ35,OUT035,1200.0
FDB32,OUT046,1476.0
FDL24,OUT046,2772.0
NCV42,OUT035,1892.0
FDZ46,OUT046,1732.0
FDC15,OUT013,2470.0
FDD08,OUT019,-1214.0
FDY50,OUT049,1522.0
FDD36,OUT013,1942.0
FDG57,OUT027,2302.0
FDL21,OUT018,526.0
FDN16,OUT027,3166.0
FDJ09,OUT027,2334.0
FDS01,OUT010,978.0
FDV33,OUT017,4270.0
DRE12,OUT017,1970.0
FDR07,OUT013,1574.0
FDP48,OUT010,1034.0
NCB55,OUT035,1020.0
FDQ08,OUT013,1038.0
FDR34,OUT035,3834.0
FDO33,OUT046,1772.0
FDP13,OUT045,580.0
FDX12,OUT049,3978.0
NCT06,OUT049,2710.0
FDR16,OUT019,1434.0
FDE36,OUT046,2632.0
FDZ36,OUT049,3054.0
FDV13,OUT045,1406.0
NCZ17,OUT035,724.0
FDU56,OUT045,2922.0
FDM09,OUT035,2872.0
FDV02,OUT017,2854.0
FDS34,OUT018,1642.0
FDA11,OUT049,1626.0
FDP09,OUT017,3458.0
FDB29,OUT027,3374.0
FDT19,OUT017,2878.0
DRH15,OUT017,848.0
FDY38,OUT046,3676.0
FDF14,OUT027,3934.0
FDN48,OUT010,-414.0
FDQ12,OUT013,3662.0
NCJ43,OUT045,2650.0
FDE17,OUT019,642.0
FDB05,OUT035,4066.0
FDH10,OUT045,2974.0
NCR06,OUT017,778.0
FDU32,OUT018,1786.0
FDD56,OUT049,2854.0
FDO36,OUT018,2670.0
FDH16,OUT010,-414.0
FDX10,OUT018,434.0
FDZ37,OUT017,1622.0
FDU31,OUT010,1578.0
DRC49,OUT049,2334.0
FDL15,OUT045,2348.0
FDN32,OUT019,994.0
DRH59,OUT027,2712.0
NCU29,OUT049,2390.0
FDR37,OUT019,978.0
FDS14,OUT018,2310.0
FDU02,OUT027,5070.0
FDJ08,OUT035,3186.0
NCZ06,OUT045,3866.0
FDO31,OUT049,1438.0
FDH31,OUT018,1562.0
FDS58,OUT017,2714.0
NCA53,OUT027,2290.0
FDF50,OUT046,3104.0
NCW42,OUT049,3566.0
NCQ17,OUT045,2346.0
FDK51,OUT018,3990.0
NCW41,OUT010,602.0
NCR29,OUT017,970.0
FDB08,OUT019,770.0
FDA40,OUT027,2926.0
FDL14,OUT018,2328.0
FDB47,OUT046,3244.0
FDO03,OUT035,3810.0
DRK13,OUT019,1218.0
FDX13,OUT010,2034.0
FDF52,OUT046,2872.0
FDT11,OUT013,3038.0
FDB08,OUT013,2590.0
FDQ28,OUT018,2312.0
FDD29,OUT045,3924.0
NCQ29,OUT027,5570.0
NCO02,OUT013,1062.0
FDR56,OUT010,1218.0
NCM54,OUT049,2054.0
FDP51,OUT035,2042.0
FDT38,OUT013,1406.0
FDZ20,OUT018,3800.0
FDJ53,OUT013,1942.0
FDX13,OUT049,4030.0
FDP58,OUT035,3630.0
NCK31,OUT019,-1038.0
FDA35,OUT018,1810.0
FDV37,OUT018,2964.0
NCO07,OUT027,4834.0
FDA20,OUT045,2910.0
FDZ59,OUT035,2832.0
NCY17,OUT017,858.0
FDQ28,OUT035,2620.0
FDV35,OUT017,2552.0
FDQ36,OUT013,702.0
FDD34,OUT018,2410.0
FDK51,OUT045,4134.0
FDV31,OUT035,2942.0
FDR04,OUT035,1724.0
FDR14,OUT049,966.0
DRC36,OUT010,906.0
FDE39,OUT019,90.0
FDP57,OUT049,1790.0
FDE57,OUT046,2236.0
NCN18,OUT046,1768.0
NCQ05,OUT018,2196.0
FDW47,OUT035,2058.0
FDV46,OUT035,2376.0
NCP29,OUT045,898.0
FDE09,OUT018,1582.0
NCU06,OUT027,5058.0
FDT19,OUT010,866.0
DRF15,OUT017,2534.0
DRI51,OUT013,2738.0
NCX54,OUT013,1654.0
DRE01,OUT013,3794.0
NCB07,OUT045,2970.0
FDU50,OUT035,2046.0
FDG40,OUT035,726.0
FDW10,OUT018,2602.0
FDX51,OUT013,3142.0
NCP17,OUT045,994.0
FDP21,OUT035,3152.0
FDL04,OUT045,1604.0
FDV23,OUT013,1998.0
FDF24,OUT046,1324.0
FDH56,OUT027,3342.0
FDB51,OUT049,1118.0
FDI58,OUT027,3070.0
FDR20,OUT013,886.0
FDC51,OUT018,1826.0
FDB16,OUT027,2910.0
FDE40,OUT049,1126.0
NCM17,OUT035,828.0
FDU56,OUT035,3104.0
FDS32,OUT019,450.0
FDX02,OUT049,3646.0
FDT39,OUT027,3958.0
FDE35,OUT017,1116.0
NCI42,OUT019,1442.0
DRL23,OUT046,1662.0
FDA10,OUT046,1920.0
FDA11,OUT013,1566.0
NCM06,OUT046,2376.0
NCT05,OUT035,4180.0
NCQ02,OUT010,1066.0
NCY06,OUT049,2110.0
FDY56,OUT035,3716.0
FDL02,OUT035,1846.0
NCI06,OUT035,2916.0
FDQ14,OUT045,2306.0
FDQ12,OUT017,3714.0
FDP36,OUT046,932.0
FDK21,OUT027,5462.0
FDO40,OUT045,2290.0
NCK54,OUT019,-126.0
FDY09,OUT018,2610.0
NCW30,OUT049,4174.0
NCC55,OUT027,2082.0
FDE58,OUT018,1754.0
FDR39,OUT013,2950.0
FDU28,OUT049,3078.0
FDH08,OUT017,3714.0
FDG35,OUT045,2804.0
FDG22,OUT049,726.0
FDC34,OUT035,2642.0
FDP15,OUT018,3848.0
FDK34,OUT010,1930.0
FDU45,OUT035,2028.0
FDQ04,OUT027,2166.0
FDX22,OUT018,3142.0
FDB45,OUT017,1786.0
NCH43,OUT027,4850.0
DRE60,OUT046,3470.0
FDD17,OUT027,5238.0
NCM54,OUT017,2106.0
NCH55,OUT013,2022.0
NCT06,OUT017,2714.0
FDA48,OUT027,4990.0
FDY58,OUT027,5094.0
FDO25,OUT045,3254.0
FDN50,OUT045,1518.0
FDH35,OUT035,2788.0
FDK09,OUT045,3502.0
FDO16,OUT013,1366.0
FDW11,OUT045,976.0
FDU47,OUT027,3766.0
NCQ42,OUT010,122.0
FDK55,OUT027,2942.0
FDN08,OUT049,1998.0
FDT57,OUT045,3692.0
FDJ12,OUT018,3114.0
DRL59,OUT017,974.0
NCN53,OUT046,512.0
FDO51,OUT010,-1086.0
FDK56,OUT017,3122.0
FDY12,OUT035,1046.0
FDU15,OUT035,832.0
FDQ19,OUT046,3864.0
DRF15,OUT045,2378.0
DRE25,OUT019,-390.0
FDK57,OUT018,1734.0
FDD33,OUT010,1818.0
FDR34,OUT027,5150.0
FDU04,OUT045,1930.0
FDE35,OUT019,-774.0
NCD31,OUT035,2692.0
FDJ56,OUT035,1724.0
NCU53,OUT046,2560.0
FDD39,OUT035,3540.0
NCU17,OUT019,-222.0
FDJ20,OUT046,1948.0
NCW41,OUT018,2276.0
FDL52,OUT035,834.0
FDS39,OUT035,2408.0
DRJ47,OUT045,2668.0
FDP13,OUT010,-1238.0
DRK39,OUT010,-494.0
FDF28,OUT010,146.0
FDB09,OUT045,1922.0
FDM51,OUT046,1636.0
DRM49,OUT018,584.0
DRF23,OUT013,2810.0
DRH01,OUT035,2862.0
FDH12,OUT027,3198.0
FDA28,OUT019,194.0
FDW37,OUT018,1278.0
FDF02,OUT046,1624.0
DRL37,OUT046,706.0
NCF43,OUT046,2224.0
FDH08,OUT010,1706.0
FDR34,OUT019,1826.0
NCK19,OUT049,3118.0
NCD55,OUT018,468.0
FDT27,OUT049,3798.0
FDQ57,OUT045,2324.0
FDA47,OUT035,2764.0
DRG15,OUT027,2552.0
FDE05,OUT018,2172.0
FDN46,OUT046,1620.0
FDX27,OUT027,3030.0
FDT51,OUT045,1734.0
FDU33,OUT013,774.0
FDJ16,OUT027,2470.0
FDD20,OUT019,210.0
FDT36,OUT049,694.0
DRF15,OUT027,3912.0
FDN52,OUT010,-470.0
FDC22,OUT027,4542.0
FDX15,OUT045,2470.0
FDT13,OUT013,3014.0
FDU04,OUT017,2112.0
FDU31,OUT019,1602.0
FDW59,OUT027,2902.0
NCO29,OUT046,2544.0
FDL15,OUT035,2562.0
FDI41,OUT049,2442.0
FDQ48,OUT049,1730.0
DRI39,OUT013,922.0
FDI08,OUT013,4022.0
FDC21,OUT049,1878.0
FDF58,OUT035,1202.0
FDS08,OUT010,914.0
FDE47,OUT045,1904.0
NCP18,OUT019,530.0
NCR41,OUT013,1558.0
FDA27,OUT013,4094.0
FDA43,OUT035,3208.0
FDA49,OUT045,1318.0
NCE55,OUT018,2564.0
DRM49,OUT027,2296.0
FDF22,OUT027,4870.0
FDQ15,OUT018,1130.0
NCS54,OUT017,2850.0
NCY05,OUT013,598.0
FDR45,OUT046,3776.0
FDK57,OUT049,2062.0
FDF41,OUT010,1970.0
FDV21,OUT046,1960.0
FDD51,OUT046,752.0
FDF33,OUT046,1756.0
FDA38,OUT046,3732.0
FDR56,OUT045,3052.0
NCN41,OUT017,2002.0
FDC60,OUT027,2926.0
FDB47,OUT045,3216.0
DRH01,OUT013,2786.0
FDW08,OUT046,1672.0
FDF38,OUT027,2214.0
FDY32,OUT017,2674.0
FDG34,OUT049,1906.0
FDG47,OUT019,2242.0
NCF18,OUT035,3084.0
FDL39,OUT019,1034.0
NCH55,OUT035,2116.0
DRJ35,OUT049,1094.0
FDS44,OUT035,3944.0
DRE01,OUT018,3556.0
FDY39,OUT013,2990.0
FDY32,OUT018,2334.0
FDR33,OUT027,3278.0
NCP50,OUT049,1382.0
FDZ47,OUT018,1450.0
FDU57,OUT049,2526.0
FDY44,OUT013,3158.0
DRH59,OUT018,1004.0
FDB03,OUT027,5278.0
FDY46,OUT045,2906.0
FDM39,OUT045,2732.0
FDY36,OUT035,1366.0
NCM55,OUT035,3012.0
FDJ50,OUT010,-1006.0
DRL60,OUT013,2410.0
NCJ54,OUT049,3726.0
FDX59,OUT017,696.0
FDI07,OUT013,3230.0
DRF51,OUT010,-1294.0
FDM14,OUT017,1900.0
FDP21,OUT045,2938.0
FDE40,OUT035,1222.0
FDE05,OUT035,2546.0
FDM13,OUT027,3614.0
FDC34,OUT027,3990.0
NCI55,OUT018,1732.0
NCE43,OUT018,2404.0
FDW58,OUT018,1544.0
FDG60,OUT045,3632.0
FDV31,OUT017,2920.0
FDR47,OUT013,3110.0
FDM60,OUT019,-1078.0
NCF06,OUT018,3828.0
NCN26,OUT027,3346.0
FDQ59,OUT049,1550.0
FDF09,OUT046,604.0
NCS06,OUT017,4258.0
FDT44,OUT046,1856.0
FDI19,OUT017,3992.0
FDT22,OUT017,1084.0
NCF54,OUT027,4146.0
DRG25,OUT045,2886.0
FDB59,OUT017,3270.0
FDQ37,OUT017,3176.0
FDP56,OUT035,948.0
FDW44,OUT035,2912.0
FDJ26,OUT010,1538.0
FDU43,OUT018,3592.0
FDW33,OUT045,1606.0
NCX53,OUT027,3762.0
FDN56,OUT010,426.0
DRF15,OUT049,2510.0
FDO33,OUT017,1954.0
FDZ39,OUT010,-182.0
NCJ19,OUT017,986.0
FDU01,OUT035,3132.0
FDT12,OUT035,3742.0
NCM18,OUT018,748.0
FDP19,OUT017,2190.0
NCR42,OUT049,622.0
FDN10,OUT046,1888.0
FDG44,OUT017,1054.0
FDQ10,OUT046,2696.0
DRH13,OUT049,1774.0
FDT52,OUT013,3926.0
FDM56,OUT045,1710.0
NCO43,OUT010,-278.0
NCV29,OUT035,2932.0
NCF06,OUT013,4086.0
FDO50,OUT035,1664.0
FDT59,OUT013,3670.0
FDX40,OUT027,2118.0
FDE50,OUT017,3108.0
FDX51,OUT017,3274.0
NCD30,OUT018,1356.0
FDK15,OUT013,1622.0
FDL12,OUT045,940.0
FDK46,OUT017,4228.0
DRH49,OUT010,-542.0
FDQ57,OUT046,2360.0
FDY59,OUT017,1650.0
FDO09,OUT018,3954.0
NCG30,OUT035,2100.0
FDM09,OUT017,2806.0
NCN17,OUT027,3106.0
NCS42,OUT013,1430.0
FDD02,OUT019,114.0
FDE34,OUT013,2918.0
FDU38,OUT045,2964.0
FDB33,OUT046,2468.0
NCJ29,OUT017,1490.0
FDZ27,OUT035,1000.0
FDI40,OUT013,1638.0
FDG22,OUT013,702.0
FDT51,OUT017,1924.0
FDF20,OUT018,2930.0
FDV50,OUT035,2124.0
FDT02,OUT049,754.0
DRC49,OUT017,2400.0
FDF26,OUT049,2542.0
FDV52,OUT035,2074.0
FDX59,OUT049,694.0
FDV25,OUT035,3678.0
FDW23,OUT027,2142.0
FDE53,OUT018,1520.0
FDA19,OUT017,2214.0
FDH22,OUT046,1976.0
NCO41,OUT013,1558.0
FDX12,OUT017,4010.0
FDF17,OUT013,3142.0
FDS11,OUT045,3474.0
FDR51,OUT035,2586.0
FDT49,OUT010,-190.0
FDC56,OUT013,1934.0
FDR13,OUT027,3390.0
FDQ60,OUT035,2092.0
FDN38,OUT049,4026.0
NCL29,OUT013,2470.0
FDO13,OUT027,4102.0
FDE26,OUT018,2066.0
FDA31,OUT010,826.0
FDX14,OUT035,1368.0
FDA34,OUT045,2718.0
FDF26,OUT013,2494.0
FDE38,OUT045,2578.0
DRI11,OUT046,1770.0
FDQ60,OUT027,3406.0
FDL21,OUT027,2206.0
DRC12,OUT027,4536.0
FDC47,OUT046,3540.0
FDE57,OUT045,2182.0
FDT14,OUT045,1858.0
NCZ53,OUT046,2928.0
FDE28,OUT018,3466.0
FDR19,OUT035,2440.0
NCF54,OUT019,834.0
FDZ08,OUT046,1340.0
NCJ05,OUT018,2212.0
FDF59,OUT046,2000.0
NCO05,OUT035,1716.0
FDW24,OUT018,612.0
NCX42,OUT018,2396.0
NCA53,OUT035,932.0
FDI45,OUT019,962.0
FDG46,OUT046,1808.0
FDM20,OUT010,1994.0
FDW11,OUT010,-878.0
FDX08,OUT035,2988.0
NCK17,OUT035,804.0
FDK32,OUT018,2258.0
NCA42,OUT035,2684.0
DRI01,OUT035,2898.0
NCL55,OUT049,4062.0
DRE25,OUT018,1296.0
FDD14,OUT017,2982.0
FDB10,OUT046,3708.0
DRN11,OUT035,2430.0
FDP38,OUT018,634.0
NCA30,OUT017,3058.0
FDT15,OUT017,3066.0
NCP55,OUT018,740.0
FDF12,OUT035,2520.0
FDM21,OUT018,3830.0
FDX56,OUT035,3450.0
FDF10,OUT017,2478.0
FDT32,OUT045,2952.0
FDM51,OUT018,1482.0
NCR50,OUT018,2228.0
FDI19,OUT049,3938.0
FDX21,OUT017,1828.0
FDR31,OUT035,2486.0
FDY02,OUT013,4174.0
NCA29,OUT045,2610.0
NCX17,OUT046,3576.0
FDM12,OUT045,2962.0
FDI53,OUT027,4078.0
NCU30,OUT049,2670.0
FDC56,OUT027,3414.0
FDK27,OUT018,1774.0
NCK18,OUT017,2746.0
FDB52,OUT019,2218.0
DRG25,OUT027,4488.0
FDZ13,OUT049,978.0
FDB57,OUT019,1730.0
FDR40,OUT046,1372.0
NCO14,OUT019,-1166.0
NCN19,OUT045,2930.0
FDQ28,OUT019,658.0
FDO13,OUT018,2410.0
FDK48,OUT013,1302.0
FDU07,OUT018,2218.0
FDW20,OUT046,1964.0
FDV12,OUT010,-262.0
FDH24,OUT013,2542.0
FDV59,OUT049,3526.0
FDK57,OUT045,1886.0
FDL16,OUT027,2214.0
NCQ17,OUT046,2376.0
FDJ15,OUT018,2766.0
FDX24,OUT049,1622.0
FDT47,OUT046,1576.0
FDT10,OUT049,1118.0
FDZ37,OUT018,1296.0
FDW43,OUT027,5158.0
DRN36,OUT017,1662.0
FDJ14,OUT045,1310.0
FDA32,OUT013,3470.0
FDJ38,OUT019,1234.0
FDQ57,OUT017,2474.0
NCQ41,OUT019,1058.0
FDG56,OUT049,1102.0
DRC13,OUT027,3544.0
FDV55,OUT035,2464.0
FDQ49,OUT045,2480.0
FDE29,OUT010,-934.0
FDR03,OUT013,3334.0
FDD45,OUT049,1590.0
FDN38,OUT010,2042.0
FDT56,OUT046,932.0
FDT48,OUT045,3178.0
FDU03,OUT049,2998.0
FDC56,OUT010,-22.0
NCO43,OUT027,3058.0
FDQ27,OUT017,1806.0
FDR03,OUT046,3312.0
DRH23,OUT010,-1054.0
FDG22,OUT045,610.0
NCJ42,OUT013,1654.0
FDR24,OUT046,1460.0
FDW60,OUT035,2996.0
FDJ08,OUT013,3022.0
DRL59,OUT018,652.0
FDG60,OUT010,1778.0
FDW27,OUT017,2616.0
FDX14,OUT018,1042.0
FDC20,OUT013,966.0
NCS29,OUT018,3884.0
FDJ56,OUT046,1552.0
FDB20,OUT019,-614.0
FDL28,OUT027,5182.0
FDW01,OUT018,2212.0
FDL03,OUT046,3156.0
FDX22,OUT049,3426.0
FDJ21,OUT035,2502.0
FDR31,OUT045,2304.0
FDG21,OUT035,2588.0
FDS22,OUT027,2262.0
FDK08,OUT035,1768.0
FDE17,OUT018,2258.0
NCN30,OUT017,1618.0
FDT50,OUT046,1560.0
NCX42,OUT049,2654.0
FDJ12,OUT035,3472.0
NCA18,OUT027,3330.0
FDP23,OUT019,1610.0
FDX12,OUT013,3886.0
FDN40,OUT018,2258.0
FDV48,OUT035,1468.0
NCY54,OUT013,2678.0
FDL16,OUT010,-1190.0
FDR45,OUT018,3610.0
